"","VISIT_ID","SITE_ID","VISIT_NO","DATE_COL","NTL_PPM","PTL_PPB","SITE_TYPE","ECO_REG","ECO_REG_NAME","LON_DD","LAT_DD","EPA_REG","WGT_NLA","URBAN","LAKE_ORIGIN","AREA_HA","ELEV_PT","HUC_8","UNIQUE_ID","tn.tp","TN_mol","TP_mol"
"656",2010846,"NLA17_IN-10096",1,"30-Aug-17",0.459,36.04875,"PROB","SAP","Southern Appalachians",-86.80005,39.32339,"Region_05",97.37304182,"Non-Urban","MAN_MADE",1.07119,222,"H13060001","NLA_IN-10194",28.1560225115125,3.27693296209038e-05,1.16384796920463e-06
"657",2010847,"NLA17_MN-10030",1,"30-Aug-17",1.209,101.75625,"PROB","TPL","Temperate Plains",-95.376,44.05364,"Region_05",62.72010892,"Non-Urban","NATURAL",49.82318,412,"H07020010","NLA_MN-10150",26.2732643474656,8.63139858642108e-05,3.28524026259937e-06
"658",2010848,"NLA17_NE-10070",1,"30-Aug-17",0.986,47.75,"PROB","TPL","Temperate Plains",-96.73306,41.44006,"Region_07",150.5055626,"Non-Urban","MAN_MADE",1.402743,382,"H10200202","NLA_NE-10204",45.6617305857587,7.03933747412008e-05,1.54162739427917e-06
"659",2010849,"NLA17_MT-10012",1,"4-Sep-17",1.111,15.66965,"PROB","NPL","Northern Plains",-113.1088,48.62107,"Region_08",78.67999509,"Non-Urban","NATURAL",19.11885,1408,"H10030202","NLA_MT-10143",156.784668148989,7.93174841150853e-05,5.05900768560558e-07
"660",2010850,"NLA17_MT-10101",1,"1-Sep-17",0.093,6.90625,"PROB","WMT","Western Mountains",-114.5011,46.16218,"Region_08",42.23460555,"Non-Urban","MAN_MADE",8.894589,1996,"H17010205","NLA_MT-10244",29.7775855789132,6.63953737417006e-06,2.22970977837498e-07
"661",2010851,"NLA17_MT-10104",1,"4-Sep-17",0.525,11.5059,"PROB","WMT","Western Mountains",-115.1064,48.9553,"Region_08",17.34531761,"Non-Urban","NATURAL",16.71758,762,"H17010101","NLA_MT-10247",100.899156704077,3.74812593703148e-05,3.71472474048937e-07
"662",2010852,"NLA17_NY-10017",1,"4-Sep-17",0.209,3.84715,"PROB","NAP","Northern Appalachians",-74.43414,43.23406,"Region_02",401.1863453,"Non-Urban","NATURAL",9.380315,742,"H02020002","NLA_NY-10042",120.131249608216,1.49211108731349e-05,1.24206739893217e-07
"663",2010853,"NLA17_IA-10039",1,"5-Sep-17",2.434,460.86965,"PROB","TPL","Temperate Plains",-94.39957,41.06394,"Region_07",28.67747599,"Urban","MAN_MADE",41.58767,375,"H10240012","NLA_IA-10111",11.6786136930623,0.000173770257728279,1.487935659962e-05
"664",2010854,"NLA17_MS-10001",1,"5-Sep-17",0.605,68.0025,"PROB","CPL","Coastal Plains",-91.3745,31.70541,"Region_04",69.12879023,"Urban","NATURAL",41.3189,17,"H09030002","NLA_MS-10003",19.6733955455691,4.31926893696009e-05,2.19548726449151e-06
"665",2010855,"NLA17_CA-10004",1,"5-Sep-17",0.475,5.55715,"PROB","WMT","Western Mountains",-119.0739,37.78874,"Region_09",20.28160918,"Non-Urban","NATURAL",118.8169,2323,"H18090101","NLA_CA-10004",189.012409455406,3.3911615620761e-05,1.79414757573162e-07
"666",2010856,"NLA17_DE-10011",1,"5-Sep-17",1.126,75.19715,"PROB","SAP","Southern Appalachians",-75.64429,39.82369,"Region_03",49.17896782,"Urban","MAN_MADE",2.712075,64,"H02040205","NLA_DE-10038",33.112032358084,8.03883772399514e-05,2.42776934893655e-06
"667",2010857,"NLA17_CT-10019",1,"6-Sep-17",1.059,71.4509,"PROB","NAP","Northern Appalachians",-73.62351,41.13953,"Region_01",51.60668398,"Urban","MAN_MADE",1.719235,113,"H01100006","NLA_CT-10048",32.7745762125854,7.56050546155494e-05,2.30682020494035e-06
"668",2010858,"NLA17_MT-10084",1,"5-Sep-17",0.974,21.0809,"PROB","WMT","Western Mountains",-114.4533,48.46859,"Region_08",17.34531761,"Non-Urban","NATURAL",16.00968,941,"H17010210","NLA_MT-10227",102.168881046353,6.95366602413079e-05,6.80605087666174e-07
"669",2010859,"NLA17_MT-10120",1,"5-Sep-17",0.773,23.16715,"PROB","WMT","Western Mountains",-114.0917,48.19201,"Region_08",164.9730154,"Non-Urban","NATURAL",1.148546,908,"H17010208","NLA_MT-10263",73.7828984085839,5.51866923681017e-05,7.4796048350523e-07
"670",2010860,"NLA17_AL-HP001",1,"6-Sep-17",0.275,24.72715,"HAND","CPL","Coastal Plains",-87.68596227,33.28949519,"Region_04",0,"Urban","MAN_MADE",91.03473,68.28,"H03160204","NLA_AL-10038",24.5927705999196,1.96330406225459e-05,7.98325692616759e-07
"671",2010861,"NLA17_CO-HP003",1,"6-Sep-17",0.184,12.03215,"HAND","WMT","Western Mountains",-105.596111,40.087836,"Region_08",0,"Non-Urban","NATURAL",5.783793,3261.35,"H10190005","NLA_CO-10108",33.8160918017217,1.3136288998358e-05,3.88462660776464e-07
"672",2010862,"NLA17_ND-10110",1,"6-Sep-17",2.23,350,"PROB","NPL","Northern Plains",-99.72061,47.34743,"Region_08",24.88253601,"Non-Urban","NATURAL",23.39349,573,"H10160002","NLA_ND-10210",14.0891777081949,0.000159206111230099,1.12998866596379e-05
"673",2010863,"NLA17_AR-10003",2,"6-Sep-17",0.416,28.45715,"PROB","CPL","Coastal Plains",-92.6606,33.07556,"Region_06",107.0569016,"Non-Urban","MAN_MADE",7.295003,55,"H09030005","NLA_AR-10024",32.3259097282702,2.96994359962876e-05,9.18750199018043e-07
"674",2010864,"NLA17_MS-10005",1,"6-Sep-17",0.429,23.95375,"PROB","CPL","Coastal Plains",-89.43517,31.30628,"Region_04",23.24845854,"Urban","MAN_MADE",82.05681,92,"H04050001","NLA_MS-10011",39.6034123660007,3.06275433711716e-05,7.73356171638005e-07
"675",2010865,"NLA17_GA-10003",1,"6-Sep-17",0.511,35.0809,"PROB","CPL","Coastal Plains",-84.29711,32.07002,"Region_04",81.03449288,"Urban","MAN_MADE",32.26878,110,"H03130007","NLA_GA-10013",32.2106138743552,3.64817591204398e-05,1.13260055405169e-06
"676",2010866,"NLA17_OR-10123",1,"6-Sep-17",0.2125,NA,"PROB","WMT","Western Mountains",-123.9608,45.31306,"Region_10",84.98418474,"Non-Urban","NATURAL",1.676411,24,"H17100203","NLA_OR-10217",NA,1.51709859356036e-05,NA
"677",2010867,"NLA17_TX-10096",1,"6-Sep-17",0.763,26.8484,"PROB","SPL","Southern Plains",-99.74926,34.10726,"Region_06",42.97013197,"Non-Urban","MAN_MADE",17.85891,416,"H11130105","NLA_TX-10263",62.8427174685701,5.44727636181909e-05,8.66811077121779e-07
"678",2010868,"NLA17_UT-10001",2,"6-Sep-17",0.218,9.13125,"PROB","WMT","Western Mountains",-112.7718,37.52243,"Region_08",10.35871869,"Non-Urban","NATURAL",169.5225,2753,"H16030001","NLA_UT-10042",52.7928476599795,1.55636467480545e-05,2.94805971602339e-07
"679",2010869,"NLA17_OR-10180",1,"5-Sep-17",1.3025,130,"PROB","WMT","Western Mountains",-123.9521,46.16592,"Region_10",60.23768614,"Urban","NATURAL",4.071229,7,"H17080006","NLA_OR-10274",22.1555842970795,9.29892196758764e-05,4.19710075929408e-06
"680",2010870,"NLA17_OK-10001",2,"6-Sep-17",0.715,43.1025,"PROB","SPL","Southern Plains",-96.70763,34.9645,"Region_06",19.61112779,"Non-Urban","MAN_MADE",533.124,281,"H11090202","NLA_OK-10060",36.6819495760915,5.10459056186193e-05,1.39158104213441e-06
"681",2010871,"NLA17_WY-10004",2,"7-Sep-17",0.444,22.28875,"PROB","WMT","Western Mountains",-105.4172,41.5112,"Region_08",168.0494042,"Non-Urban","MAN_MADE",1.758773,2327,"H10180011","NLA_WY-10082",44.0500175082492,3.16984364960377e-05,7.19600996528585e-07
"682",2010872,"NLA17_MT-10102",1,"6-Sep-17",0.71,56.015,"PROB","WMT","Western Mountains",-112.0587,44.60195,"Region_08",82.79569926,"Non-Urban","MAN_MADE",3.047709,2022,"H10020001","NLA_MT-10245",28.0286923504749,5.06889412436639e-05,1.80846614639891e-06
"683",2010873,"NLA17_MS-10021",1,"7-Sep-17",0.708,115.0325,"PROB","CPL","Coastal Plains",-89.77415,30.82286,"Region_04",76.31996365,"Non-Urban","MAN_MADE",5.039237,23,"H04070006","NLA_MS-10043",13.6101066235646,5.05461554936817e-05,3.71386917764228e-06
"684",2010874,"NLA17_IN-10013",1,"5-Sep-17",3.043,954.315,"PROB","TPL","Temperate Plains",-86.99523,38.73897,"Region_05",214.4877268,"Non-Urban","MAN_MADE",10.44502,151,"H05120111","NLA_IN-10131",7.05113501251442,0.000217248518597844,3.0810432393121e-05
"685",2010875,"NLA17_TX-10025",1,"7-Sep-17",0.634,71.385,"PROB","SPL","Southern Plains",-97.41123,33.36387,"Region_06",703.5703733,"Non-Urban","MAN_MADE",2.03518,287,"H12030104","NLA_TX-10219",19.6395314452481,4.52630827443421e-05,2.30469259770929e-06
"686",2010876,"NLA17_UT-10082",1,"7-Sep-17",0.359,10.30875,"PROB","WMT","Western Mountains",-111.7097,38.54808,"Region_08",24.62979347,"Non-Urban","NATURAL",1045.148,2696,"H14070003","NLA_UT-10373",77.0082526668347,2.56300421217962e-05,3.32822018864407e-07
"687",2010877,"NLA17_OK-10045",1,"7-Sep-17",0.525,40.3925,"HAND","SAP","Southern Appalachians",-95.34763,34.9767,"Region_06",0,"Urban","MAN_MADE",12.54565,220,"H11110105","NLA_OK-10129",28.7413655287848,3.74812593703148e-05,1.30408763399836e-06
"688",2010878,"NLA17_WI-10017",1,"7-Sep-17",0.445,31.4,"PROB","UMW","Upper Midwest",-91.53581,46.35399,"Region_05",320.0081685,"Non-Urban","NATURAL",1.30451,358,"H12030109","NLA_WI-10126",31.3385711355196,3.17698293710288e-05,1.0137612603218e-06
"689",2010879,"NLA17_SD-10093",1,"8-Sep-17",2.188,134.55875,"PROB","TPL","Temperate Plains",-97.26315,45.45844,"Region_08",12.46295597,"Non-Urban","NATURAL",10.96394,564,"H10170201","NLA_SD-10233",35.9570622445474,0.000156207610480474,4.34428178303587e-06
"690",2010880,"NLA17_PA-10002",1,"8-Sep-17",0.548,28.7175,"PROB","NAP","Northern Appalachians",-75.13155,41.6949,"Region_03",311.3492551,"Non-Urban","NATURAL",20.12664,384,"H02040101","NLA_PA-10025",42.1971147642709,3.91232954951096e-05,9.27155700423291e-07
"691",2010881,"NLA17_IA-10041",1,"8-Sep-17",1.286,94.21125,"PROB","TPL","Temperate Plains",-91.54461,41.33523,"Region_07",40.47524007,"Non-Urban","MAN_MADE",4.180056,214,"H07080105","NLA_IA-10113",30.1847116025734,9.18112372385236e-05,3.04164699160804e-06
"692",2010882,"NLA17_NY-10002",1,"8-Sep-17",0.25,8.825,"PROB","NAP","Northern Appalachians",-74.36166,44.04119,"Region_02",157.8006618,"Non-Urban","NATURAL",1683.027,495,"H10020005","NLA_NY-10004",62.6432271480609,1.7848218747769e-05,2.84918570775156e-07
"693",2010883,"NLA17_NY-10004",1,"7-Sep-17",0.255,9.8875,"PROB","NAP","Northern Appalachians",-74.36546,44.37966,"Region_02",32.56298656,"Non-Urban","NATURAL",15.71472,504,"H04140202","NLA_NY-10028",57.0298871477391,1.82051831227244e-05,3.19221798134771e-07
"694",2010884,"NLA17_SD-10057",1,"6-Sep-17",1.454,320.06875,"HAND","NPL","Northern Plains",-100.4924,45.09125,"Region_08",0,"Non-Urban","MAN_MADE",3.620381,569,"H10130105","NLA_SD-10185",10.0454630614417,0.000103805240237024,1.03335445665485e-05
"695",2010885,"NLA17_MN-10037",1,"11-Sep-17",2.448,211.32125,"PROB","UMW","Upper Midwest",-96.04381,46.22321,"Region_05",50.04500515,"Urban","NATURAL",21.22265,359,"H09020202","NLA_MN-10157",25.61633952129,0.000174769757978154,6.82258906792288e-06
"696",2010886,"NLA17_DE-10004",2,"11-Sep-17",3.738,116.28125,"PROB","CPL","Coastal Plains",-75.51112,38.51997,"Region_03",3.290012553,"Urban","MAN_MADE",23.8002,7,"H02080109","NLA_DE-10034",71.0850762500803,0.000266866566716642,3.75418555897435e-06
"697",2010887,"NLA17_IA-10005",2,"11-Sep-17",0.801,58.1375,"PROB","TPL","Temperate Plains",-94.905,43.17179,"Region_07",36.3184316,"Non-Urban","NATURAL",427.7011,410,"H10230003","NLA_IA-10087",30.4666702314267,5.71856928678518e-05,1.876991887642e-06
"698",2010888,"NLA17_MT-HP001",1,"11-Sep-17",2.166,94.655,"HAND","NPL","Northern Plains",-106.3511234,46.1001903,"Region_08",0,"Non-Urban","MAN_MADE",1.004615,916.26,"H10100003","NLA_MT-10273",50.601538419474,0.00015463696723067,3.05597363362293e-06
"699",2010889,"NLA17_NY-10025",1,"10-Sep-17",0.469,6.15875,"PROB","NAP","Northern Appalachians",-76.39667,42.88173,"Region_02",108.2572737,"Urban","NATURAL",3490.157,262,"H04140201","NLA_NY-10050",168.394962564669,3.34832583708146e-05,1.98837648471557e-07
"700",2010890,"NLA17_NY-10001",2,"10-Sep-17",0.236,6.53625,"PROB","NAP","Northern Appalachians",-77.12653,42.49864,"Region_02",157.8006618,"Urban","NATURAL",4564.91,217,"H04130002","NLA_NY-10014",79.8421413998954,1.68487184978939e-05,2.11025383368738e-07
"701",2010891,"NLA17_IN-10123",1,"11-Sep-17",0.723,46.03375,"PROB","SAP","Southern Appalachians",-86.21886,39.14517,"Region_05",139.9008889,"Non-Urban","MAN_MADE",2.653909,208,"H05120111","NLA_IN-10220",34.7304788106573,5.16170486185479e-05,1.48621759290888e-06
"702",2010892,"NLA17_MN-10012",1,"11-Sep-17",1.261,46.85875,"PROB","UMW","Upper Midwest",-95.65491,46.97471,"Region_05",143.2428323,"Non-Urban","NATURAL",742.9581,448,"H09030009","NLA_MN-10062",59.5077069492844,9.00264153637467e-05,1.51285304003517e-06
"703",2010893,"NLA17_MN-10034",1,"12-Sep-17",0.963,31.87125,"PROB","UMW","Upper Midwest",-95.61862,46.26641,"Region_05",107.6571521,"Non-Urban","NATURAL",14.27343,409,"H09020201","NLA_MN-10154",66.8153147224683,6.87513386164061e-05,1.02897575057424e-06
"704",2010894,"NLA17_TX-10092",1,"12-Sep-17",0.62,33.43375,"PROB","SPL","Southern Plains",-97.03522,32.09661,"Region_06",308.8213797,"Non-Urban","MAN_MADE",2.903968,221,"H12030108","NLA_TX-10259",41.0067572247343,4.42635824944671e-05,1.07942167316191e-06
"705",2010895,"NLA17_KY-10001",2,"12-Sep-17",0.093,8.4575,"PROB","SAP","Southern Appalachians",-83.70503,36.68168,"Region_04",8.436928876,"Urban","MAN_MADE",90.55715,390,"H05120113","NLA_KY-10003",24.3158676209718,6.63953737417006e-06,2.73053689782536e-07
"706",2010896,"NLA17_LA-10108",1,"12-Sep-17",0.583,41.6625,"PROB","CPL","Coastal Plains",-91.12686,30.97631,"Region_06",395.7397484,"Non-Urban","NATURAL",1.467644,83,"H10050011","NLA_LA-10231",30.9436867779029,4.16220461197972e-05,1.34509007987761e-06
"707",2010897,"NLA17_PA-10001",2,"12-Sep-17",1.275,9.63375,"PROB","SAP","Southern Appalachians",-78.10971,40.36051,"Region_03",31.96590744,"Non-Urban","MAN_MADE",3347.381,239,"H02050303","NLA_PA-10014",292.660183819006,9.10259156136217e-05,3.11029380306534e-07
"708",2010898,"NLA17_AZ-10007",1,"12-Sep-17",4.625,518.85125,"PROB","WMT","Western Mountains",-112.1542,35.28501,"Region_09",5.769101622,"Non-Urban","MAN_MADE",24.76589,2072,"H15010004","NLA_AZ-10066",19.711410297769,0.000330192046833726,1.67513151948899e-05
"709",2010899,"NLA17_OR-10076",1,"12-Sep-17",0.075,10.05375,"PROB","XER","Xeric",-118.5887,42.62932,"Region_10",8.932490085,"Non-Urban","NATURAL",6.992772,2570,"H17120009","NLA_OR-10173",16.496127701056,5.35446562433069e-06,3.24589244298099e-07
"710",2010900,"NLA17_TX-10007",1,"12-Sep-17",0.908,44.845,"PROB","CPL","Coastal Plains",-94.66358,32.81786,"Region_06",7.880724494,"Non-Urban","MAN_MADE",7062.474,69,"H11140305","NLA_TX-10048",44.773459111172,6.48247304918969e-05,1.44783833500418e-06
"711",2010901,"NLA17_CA-10069",1,"12-Sep-17",0.931,48.245,"PROB","XER","Xeric",-120.8552,38.14234,"Region_09",23.91410407,"Urban","MAN_MADE",4.896303,144,"H18040011","NLA_CA-10188",42.6723144359419,6.64667666166917e-05,1.55760866255495e-06
"712",2010902,"NLA17_WV-10001",2,"12-Sep-17",0.199,12.355,"PROB","SAP","Southern Appalachians",-79.49873,39.46941,"Region_03",1.269549789,"Non-Urban","MAN_MADE",60.88711,782,"H05030103","NLA_WV-10013",35.6171491498975,1.42071821232241e-05,3.98885999085218e-07
"713",2010904,"NLA17_MS-10007",2,"13-Sep-17",0.558,27.65125,"PROB","CPL","Coastal Plains",-88.59346,34.31396,"Region_04",76.31996365,"Non-Urban","MAN_MADE",7.809252,122,"H03160112","NLA_MS-10045",44.6239754957268,3.98372242450204e-05,8.92731402849465e-07
"714",2010905,"NLA17_CA-10068",1,"13-Sep-17",0.08,6.5075,"PROB","WMT","Western Mountains",-120.438,39.30057,"Region_09",12.54199889,"Non-Urban","MAN_MADE",12.76963,2003,"H18020125","NLA_CA-10187",27.1847058726276,5.71142999928607e-06,2.10097178393125e-07
"715",2010906,"NLA17_MT-HP002",1,"13-Sep-17",0.24,13.43125,"HAND","WMT","Western Mountains",-114.7318229,48.671943,"Region_08",0,"Non-Urban","NATURAL",42.97238,1110.24,"H17010210","NLA_MT-10090",39.5133305089528,1.71342899978582e-05,4.33633150563605e-07
"716",2010907,"NLA17_IA-10001",2,"12-Sep-17",1.894,142.67125,"PROB","TPL","Temperate Plains",-94.65035,43.15574,"Region_07",54.29511928,"Urban","NATURAL",362.6214,372,"H08020402","NLA_IA-10021",29.3556929606384,0.000135218105233098,4.60619701311104e-06
"717",2010908,"NLA17_MO-10009",1,"12-Sep-17",0.418,23.68625,"PROB","SAP","Southern Appalachians",-89.93068,37.18762,"Region_07",517.3905548,"Non-Urban","MAN_MADE",2.278851,136,"H07140104","NLA_MO-10061",39.023732074959,2.98422217462697e-05,7.64719829690996e-07
"718",2010909,"NLA17_TX-10010",1,"13-Sep-17",0.249,19.43875,"PROB","CPL","Coastal Plains",-95.30186,31.91034,"Region_06",80.62313667,"Urban","MAN_MADE",481.4396,129,"H12020001","NLA_TX-10004",28.3256471564947,1.77768258727779e-05,6.27587633728676e-07
"719",2010910,"NLA17_MN-10842",1,"13-Sep-17",0.473,17.18,"HAND","UMW","Upper Midwest",-95.21868,47.18926,"Region_05",0,"Non-Urban","NATURAL",113.0402,448,"H07010101","NLA_MN-10005",60.8817054347182,3.37688298707789e-05,5.54663008035941e-07
"720",2010911,"NLA17_OK-10019",1,"11-Sep-17",2.608,1072.803,"PROB","SPL","Southern Plains",-97.86541,35.75334,"Region_06",78.75127908,"Non-Urban","MAN_MADE",6.988175,352,"H11050002","NLA_OK-10133",5.37571747561821,0.000186192617976726,3.46358637374844e-05
"721",2010912,"NLA17_OK-10098",1,"11-Sep-17",3.456,207.93875,"PROB","SPL","Southern Plains",-97.82669,35.67175,"Region_06",352.6203768,"Non-Urban","MAN_MADE",1.545086,389,"H11050002","NLA_OK-10196",36.7525208925059,0.000246733775969158,6.7133837347051e-06
"722",2010913,"NLA17_TX-10088",1,"13-Sep-17",2.813,414.22375,"PROB","SPL","Southern Plains",-96.75054,32.04667,"Region_06",18.54343288,"Non-Urban","MAN_MADE",54.6982,154,"H12030108","NLA_TX-10255",15.0170132645764,0.000200828157349896,1.33733755049434e-05
"723",2010914,"NLA17_OH-10003",2,"13-Sep-17",0.201,10.39375,"PROB","SAP","Southern Appalachians",-82.69067,39.05604,"Region_05",11.36732673,"Non-Urban","MAN_MADE",65.08673,211,"H05100205","NLA_OH-10054",42.7634385648718,1.43499678732063e-05,3.35566277053176e-07
"724",2010915,"NLA17_OH-10013",1,"14-Sep-17",1.171,176.175,"PROB","TPL","Temperate Plains",-83.37433,39.8734,"Region_05",11.30006504,"Urban","MAN_MADE",38.80583,293,"H05050006","NLA_OH-10069",14.6981083034505,8.36010566145499e-05,5.68787866360489e-06
"725",2010916,"NLA17_CT-10001",2,"14-Sep-17",0.408,25.46875,"PROB","NAP","Northern Appalachians",-72.21896,41.92421,"Region_01",170.3550187,"Urban","MAN_MADE",19.46022,205,"H01100002","NLA_CT-10020",35.4243068339527,2.9128292996359e-05,8.22268538179009e-07
"726",2010917,"NLA17_PA-10042",1,"14-Sep-17",0.208,9.9175,"PROB","SAP","Southern Appalachians",-75.92151,40.7977,"Region_03",24.63721992,"Urban","MAN_MADE",26.46937,329,"H02040203","NLA_PA-10067",46.3777797844137,1.48497179981438e-05,3.20190359848454e-07
"727",2010918,"NLA17_AR-10004",1,"14-Sep-17",0.535,49.02875,"PROB","CPL","Coastal Plains",-92.50011,34.60056,"Region_06",272.1847474,"Urban","MAN_MADE",2.061803,120,"H09030005","NLA_AR-10030",24.1296926049452,3.81951881202256e-05,1.58291233732492e-06
"728",2010919,"NLA17_ND-10127",1,"14-Sep-17",0.89,20,"PROB","NPL","Northern Plains",-99.61888,47.05285,"Region_08",74.58466873,"Non-Urban","NATURAL",3.405713,530,"H10130103","NLA_ND-10227",98.4031133655315,6.35396587420575e-05,6.45707809122167e-07
"729",2010920,"NLA17_MO-10038",1,"13-Sep-17",0.279,12.64,"PROB","SAP","Southern Appalachians",-90.63274,37.25238,"Region_07",17.75302594,"Non-Urban","MAN_MADE",18.80019,206,"H08010210","NLA_MO-10080",48.8096796845813,1.99186121225102e-05,4.08087335365209e-07
"730",2010921,"NLA17_UT-10100",1,"13-Sep-17",0.299,6.64375,"PROB","WMT","Western Mountains",-110.9784,40.60955,"Region_08",8.850559498,"Non-Urban","NATURAL",11.43254,2848,"H16020203","NLA_UT-10389",99.5191675754865,2.13464696223317e-05,2.1449606284277e-07
"731",2010922,"NLA17_MI-10141",1,"14-Sep-17",0.501,22.8925,"PROB","UMW","Upper Midwest",-88.08687,46.59082,"Region_05",85.08787401,"Non-Urban","NATURAL",38.55807,512,"H04030107","NLA_MI-10233",48.3942018163854,3.5767830370529e-05,7.3909330101646e-07
"732",2010923,"NLA17_OR-10001",1,"14-Sep-17",2.858,336.43125,"PROB","XER","Xeric",-118.447,42.77224,"Region_10",31.54261845,"Non-Urban","NATURAL",89.83692,1272,"H17120009","NLA_OR-10024",18.7851524333048,0.000204040836724495,1.08618142678866e-05
"733",2010924,"NLA17_LA-10004",2,"14-Sep-17",0.656,137.10625,"PROB","CPL","Coastal Plains",-92.75451,29.89163,"Region_06",51.86748894,"Urban","NATURAL",16236.21,0,"H09030001","NLA_LA-10099",10.5802374612552,4.68337259941458e-05,4.4265288152228e-06
"734",2010925,"NLA17_WV-10014",1,"13-Sep-17",0.386,40.3375,"PROB","SAP","Southern Appalachians",-81.07172,37.98084,"Region_03",74.21093602,"Urban","MAN_MADE",2.863682,508,"H05050001","NLA_WV-10032",21.1605598877979,2.75576497465553e-05,1.30231193752327e-06
"735",2010926,"NLA17_OH-10028",1,"15-Sep-17",0.773,28.1525,"PROB","TPL","Temperate Plains",-84.61952,41.59368,"Region_05",10.54774466,"Urban","MAN_MADE",18.77899,256,"H04100007","NLA_OH-10076",60.7171467850608,5.51866923681017e-05,9.0891445481559e-07
"736",2010927,"NLA17_ND-10147",1,"18-Sep-17",1.74,50,"PROB","TPL","Temperate Plains",-98.34976,46.9584,"Region_08",200.8780528,"Non-Urban","NATURAL",143.0366,435,"H10160003","NLA_ND-10247",76.953445957764,0.000124223602484472,1.61426952280542e-06
"737",2010928,"NLA17_LA-10015",1,"19-Sep-17",0.969,99.93,"PROB","CPL","Coastal Plains",-91.69816,32.713,"Region_06",80.48220423,"Non-Urban","NATURAL",50.11529,26,"H09030006","NLA_LA-10033",21.4425641434847,6.91796958663525e-05,3.22627906827891e-06
"738",2010929,"NLA17_PA-10007",1,"19-Sep-17",1.19,6.79625,"PROB","SAP","Southern Appalachians",-78.973,40.15804,"Region_03",127.440195,"Non-Urban","MAN_MADE",334.0934,495,"H05040001","NLA_PA-10041",387.192060740643,8.49575212393803e-05,2.19419584887326e-07
"739",2010930,"NLA17_AR-10014",1,"19-Sep-17",0.983,142.1475,"PROB","CPL","Coastal Plains",-90.80319,36.35088,"Region_06",10.74919914,"Non-Urban","NATURAL",10.70524,78,"H11010008","NLA_AR-10036",15.2919588294905,7.01791961162276e-05,4.58928753985966e-06
"740",2010931,"NLA17_OR-10014",1,"18-Sep-17",0.288,14.2475,"PROB","WMT","Western Mountains",-122.0086,43.76442,"Region_10",112.442653,"Non-Urban","NATURAL",1.981483,1669,"H17090001","NLA_OR-10098",44.6994984718755,2.05611479974299e-05,4.59986100523403e-07
"741",2010932,"NLA17_MS-10015",1,"19-Sep-17",0.535,35.48875,"PROB","CPL","Coastal Plains",-90.60142,31.89191,"Region_04",69.12879023,"Non-Urban","MAN_MADE",35.49879,73,"H09030001","NLA_MS-10009",33.3358787307162,3.81951881202256e-05,1.14576815054921e-06
